ts,phase48_current_main,phase48_bnb_trend_loose,phase48_bnb_trend_base,phase48_bnb_trend_strict,phase48_bnb_trend_plus_gap
2023-01-31,31.71249794333661,27.569297972621158,29.46032900768318,31.018427170886184,26.75281092828753
2023-02-01,31.178319516901457,27.104909319439358,28.964087045927126,30.495939959495797,26.30217552044535
2023-02-02,31.56393944604399,27.440148465523254,29.32232088814155,30.87312007659418,26.627486288236742
2023-02-03,31.137228868714136,27.06918711534845,28.925914587330507,30.45574863554269,26.267511258303642
2023-02-04,30.542994879543667,26.55258908695686,28.373882109164008,29.87452025837468,25.766212698100503
2023-02-05,30.321737543150412,26.360238757236594,28.16833810133606,29.658105437088725,25.579558978875934
2023-02-06,31.880021355177217,27.714934650837932,29.615955185038622,31.182284107002697,26.89413445855756
2023-02-07,31.361647024198724,27.26428530692187,29.134394938127425,30.675255097132737,26.45683145923142
2023-02-08,29.09533973571349,25.294068358215664,27.029037029375424,28.458548999103694,24.544964078031164
2023-02-09,29.051696726109924,25.256127255678344,26.98849347383136,28.41586117560504,24.50814663191412
2023-02-10,29.051696726109924,25.256127255678344,26.98849347383136,28.41586117560504,24.50814663191412
2023-02-11,28.462706546260314,24.744087939184404,26.441332398356703,27.839761839921174,24.01127177367087
2023-02-12,28.420012486440925,24.70697180727563,26.40167039975917,27.798002197161292,23.975254866010367
2023-02-13,28.420012486440925,24.70697180727563,26.40167039975917,27.798002197161292,23.975254866010367
2023-02-14,30.453567892519093,26.474845628952412,28.29080607823711,29.78705050152709,25.69077167544661
2023-02-15,29.188865160550055,25.375374798028208,27.115920433867608,28.55002749392623,24.62386256190686
2023-02-16,29.65387295661361,25.77962988106123,27.54790414854211,29.00485796744692,25.01614530388752
2023-02-17,29.532437799679816,25.67406008230738,27.435093114773608,28.88608058264215,24.913702040058173
2023-02-18,28.857139853804078,25.086989006310386,26.80775370747561,28.22556244275223,24.344017548519385
2023-02-19,28.403979390124306,24.693033415838716,26.38677594731511,27.782320006773467,23.961729271302566
2023-02-20,27.781994439975595,24.152310056367792,25.808963335330105,27.17394803582222,23.43701987120105
2023-02-21,28.220345738175638,24.533391281137774,26.216183652348107,27.602705424873573,23.80681506746307
2023-02-22,28.01597925455535,24.355725034454473,26.02633093698161,27.40281177727531,23.63441055028686
2023-02-23,27.115581993387696,23.572963599791805,25.189878393917603,26.522120924088746,22.874831228235138
2023-02-24,27.589475288739095,23.984943302245842,25.630116574477608,26.98564242576589,23.274609818788676
2023-02-25,28.217383905079693,24.530816407997435,26.21343216371961,27.599808415488095,23.804316451272108
2023-02-26,27.861963933566145,24.22183163115691,25.88325352829961,27.25216728923024,23.504482508356954
2023-02-27,27.7819944399756,24.152310056367792,25.80896333533011,27.173948035822225,23.43701987120105
2023-02-28,28.9608040121622,25.177109566222207,26.904055809473114,28.326957771244107,24.431469115202972
2023-03-01,28.252925902231052,24.561714885681493,26.24645002726161,27.634572528113882,23.834299845563628
2023-03-02,26.822360516889024,23.318051158898374,24.917481019696105,26.23531699492602,22.62746822533014
2023-03-03,26.78212697611369,23.283074082160027,24.880104798166563,26.19596401943363,22.593527022992145
2023-03-04,26.78212697611369,23.283074082160027,24.880104798166563,26.19596401943363,22.593527022992145
2023-03-05,26.78212697611369,23.283074082160027,24.880104798166563,26.19596401943363,22.593527022992145
2023-03-06,26.78212697611369,23.283074082160027,24.880104798166563,26.19596401943363,22.593527022992145
2023-03-07,26.78212697611369,23.283074082160027,24.880104798166563,26.19596401943363,22.593527022992145
2023-03-08,26.78212697611369,23.283074082160027,24.880104798166563,26.19596401943363,22.593527022992145
2023-03-09,26.78212697611369,23.283074082160027,24.880104798166563,26.19596401943363,22.593527022992145
2023-03-10,26.78212697611369,23.283074082160027,24.880104798166563,26.19596401943363,22.593527022992145
2023-03-11,26.78212697611369,23.283074082160027,24.880104798166563,26.19596401943363,22.593527022992145
2023-03-12,26.78212697611369,23.283074082160027,24.880104798166563,26.19596401943363,22.593527022992145
2023-03-13,26.78212697611369,23.283074082160027,24.880104798166563,26.19596401943363,22.593527022992145
2023-03-14,26.78212697611369,23.283074082160027,24.880104798166563,26.19596401943363,22.593527022992145
2023-03-15,26.78212697611369,23.283074082160027,24.880104798166563,26.19596401943363,22.593527022992145
2023-03-16,26.78212697611369,23.283074082160027,24.880104798166563,26.19596401943363,22.593527022992145
2023-03-17,26.26522538908297,22.833705069954384,24.399912703373907,25.690375520524583,22.157466437317904
2023-03-18,27.30517544852817,23.737786896517466,25.366007236751802,26.707564870852554,23.03477314979795
2023-03-19,27.055422663409576,23.520664014405515,25.133991479641598,26.46327826215433,22.82408053734498
2023-03-20,27.43461037116839,23.850311301145176,25.486249906152306,26.834166935705934,23.143965053226637
2023-03-21,26.60050674073049,23.125182313555623,24.71138293026444,26.018318787763175,22.440311346742376
2023-03-22,27.620016624609434,24.01149444907117,25.658488915397644,27.015515323324713,23.30037463193889
2023-03-23,26.799149325627056,23.297872482045356,24.895918248688293,26.212613811878278,22.607887156302997
2023-03-24,26.80742691343994,23.305068612899372,24.903607975962167,26.220710233521988,22.61487016792498
2023-03-25,27.300470498851503,23.733696642895257,25.361636424787164,26.702962895342804,23.030804032343003
2023-03-26,26.477455712464835,23.018207755129012,24.597070781662417,25.897960897149172,22.33650492633348
2023-03-27,26.610365660177447,23.13375317695487,24.720541685626014,26.027961931466184,22.44862837709404
2023-03-28,27.671937013261264,24.05663150097273,25.706722004277072,27.066299364271547,23.344174913563116
2023-03-29,27.359506879856635,23.785019991250337,25.41648014006124,26.760707185556466,23.080607398250752
2023-03-30,27.785910026590617,24.155714076269348,25.812600843486745,27.177777924545154,23.44032307830168
2023-03-31,27.77358149662873,24.144996254018608,25.801147865247465,27.165719221082874,23.42992267302035
2023-04-01,27.499425445552323,23.90665836349268,25.546461921598702,26.897563444802937,23.19864335177615
2023-04-02,27.136431745083115,23.591089356336536,25.20924743087498,26.54251435085856,22.892420175848354
2023-04-03,27.493178209467132,23.90122732133871,25.540658353844837,26.891452937902027,23.1933731543256
2023-04-04,27.49760984256507,23.905079966866683,25.544775259720236,26.895787578734865,23.197111700642086
2023-04-05,26.89244791271817,23.37898172019289,24.982590925074966,26.303870433605237,22.68659427880041
2023-04-06,26.76763797666702,23.27047805318167,24.86664478339718,26.181792131273998,22.581304035593647
2023-04-07,26.55363705064147,23.08443609248349,24.667841847724105,25.972474904031714,22.400771857943383
2023-04-08,26.69869808103463,23.21054507255407,24.80260088465686,26.11436107820266,22.523146018632488
2023-04-09,27.856815974810267,24.217356247062437,25.878471169024802,27.247132000492233,23.500139666380008
2023-04-10,28.38606778820162,24.67746194330899,26.37013639761328,27.76480042440737,23.94661896051859
2023-04-11,28.09248285548728,24.422233531320266,26.097401379232924,27.47764099375827,23.698949344257695
2023-04-12,28.54906922579189,24.819167437809025,26.52156174381953,27.924234355776562,24.084127732255318
2023-04-13,29.711799069165533,25.829988016210123,27.60171644478458,29.061516288929337,25.065012042158397
2023-04-14,29.578944249257123,25.714490519806706,27.478296753540086,28.931569175870205,24.952935097470153
2023-04-15,29.97609385467024,26.059753003730453,27.8472414535649,29.320026626729618,25.28797235384918
2023-04-16,29.3440784334446,25.510309642245822,27.260110717900194,28.7018437150841,24.754801201642163
2023-04-17,29.761460455521078,25.873161201766674,27.64785096195904,29.110090768890743,25.10690661892685
2023-04-18,27.359462289828752,23.78498122685632,25.416438716743073,26.760663571441455,23.080569781895612
2023-04-19,27.49033631370019,23.89875671585862,25.538018284795424,26.888673240855404,23.19097571782386
2023-04-20,26.157543551679705,22.74009173596491,24.29987825122445,25.585050445310117,22.066625537884278
2023-04-21,26.118307236352187,22.705981598360964,24.263428433847615,25.54667286964215,22.03352559957745
2023-04-22,25.90966792805985,22.524600766444454,24.069606342720945,25.342599913900433,21.857516507612296
2023-04-23,25.629142200116945,22.280725389725056,23.80900308607795,25.068213869719855,21.620863697304312
2023-04-24,26.288087195691507,22.853580008841547,24.421150902446097,25.712736965673074,22.176752763824584
2023-04-25,26.394444155476258,22.946041558890585,24.519954567585128,25.816766160001908,22.2664759903302
2023-04-26,27.376718023014934,23.799982519116423,25.43246897641678,26.777541639642582,23.095126798759548
2023-04-27,27.227103040372754,23.669914555217744,25.2934794013605,26.63120118260725,22.968910902748544
2023-04-28,27.1516313986041,23.604303193283382,25.22336763024656,26.557381339469977,22.905242674332985
2023-04-29,27.15419511221987,23.606531960778014,25.22574927317917,26.559888942756857,22.9074054350767
2023-04-30,26.072094323562705,22.665806347418812,24.22049748537379,25.501471388753565,21.99454017116649
2023-05-01,26.554275757148908,23.084991352748762,24.668435194356146,25.973099631586127,22.401310673727068
2023-05-02,27.05182763863553,23.51753867532337,25.13065176755635,26.459761919344288,22.82104775770604
2023-05-03,26.795459740571925,23.29466493686988,24.89249069183608,26.209004978366387,22.604774605170633
2023-05-04,27.415632095668258,23.833812514666587,25.468619436258958,26.81560402535173,23.127954891645956
2023-05-05,26.80478857485939,23.30277497010245,24.901157007805825,26.21812963853829,22.612644453213502
2023-05-06,26.41630395179283,22.96504539893337,24.540261917472158,25.8381475252046,22.28491701628889
2023-05-07,25.70892000444339,22.350080319223416,23.883115203236517,25.146245629241747,21.68816462450445
2023-05-08,25.671270167259326,22.317349388288783,23.848139194960222,25.10941980950417,21.65640304654658
2023-05-09,25.63276326200844,22.28387336420635,23.81236698616778,25.071755679789916,21.62391844197676
2023-05-10,25.63276326200844,22.28387336420635,23.81236698616778,25.071755679789916,21.62391844197676
2023-05-11,25.63276326200844,22.28387336420635,23.81236698616778,25.071755679789916,21.62391844197676
2023-05-12,25.63276326200844,22.28387336420635,23.81236698616778,25.071755679789916,21.62391844197676
2023-05-13,25.63276326200844,22.28387336420635,23.81236698616778,25.071755679789916,21.62391844197676
2023-05-14,25.63276326200844,22.28387336420635,23.81236698616778,25.071755679789916,21.62391844197676
2023-05-15,25.63276326200844,22.28387336420635,23.81236698616778,25.071755679789916,21.62391844197676
2023-05-16,25.63276326200844,22.28387336420635,23.81236698616778,25.071755679789916,21.62391844197676
2023-05-17,25.63276326200844,22.28387336420635,23.81236698616778,25.071755679789916,21.62391844197676
2023-05-18,25.63276326200844,22.28387336420635,23.81236698616778,25.071755679789916,21.62391844197676
2023-05-19,25.63276326200844,22.28387336420635,23.81236698616778,25.071755679789916,21.62391844197676
2023-05-20,25.63276326200844,22.28387336420635,23.81236698616778,25.071755679789916,21.62391844197676
2023-05-21,25.63276326200844,22.28387336420635,23.81236698616778,25.071755679789916,21.62391844197676
2023-05-22,25.63276326200844,22.28387336420635,23.81236698616778,25.071755679789916,21.62391844197676
2023-05-23,25.63276326200844,22.28387336420635,23.81236698616778,25.071755679789916,21.62391844197676
2023-05-24,25.63276326200844,22.28387336420635,23.81236698616778,25.071755679789916,21.62391844197676
2023-05-25,25.63276326200844,22.28387336420635,23.81236698616778,25.071755679789916,21.62391844197676
2023-05-26,25.63276326200844,22.28387336420635,23.81236698616778,25.071755679789916,21.62391844197676
2023-05-27,25.680686828988446,22.32553577441268,23.85688710101258,25.118630374895755,21.66434698622818
2023-05-28,25.242834767321373,21.944888561519047,23.450130565578107,24.690361295912773,21.29497294822997
2023-05-29,25.325761294152258,22.016980836688294,23.52716778819827,24.771472863901973,21.364930152396298
2023-05-30,24.950933392876657,21.691123752923293,23.178959541955123,24.404848576590783,21.048723589564496
2023-05-31,24.801665644581067,21.56135765761865,23.04029254123883,24.258847754210226,20.92280062206511
2023-06-01,24.764463146114196,21.529015621132224,23.005732102426972,24.222459482578913,20.891416421132014
2023-06-02,24.460677542611556,21.264919243807377,22.723520847956372,23.925322636574315,20.635141471496595
2023-06-03,24.344012943839164,21.16349673549033,22.61514157523162,23.811211399833898,20.53672267274542
2023-06-04,23.428644553471166,20.36772013177197,21.76478112769895,22.9158770807937,19.764513636390042
2023-06-05,23.393501586640962,20.337168551574315,21.732133956007402,22.88150326517251,19.73486686593546
2023-06-06,23.393501586640962,20.337168551574315,21.732133956007402,22.88150326517251,19.73486686593546
2023-06-07,23.393501586640962,20.337168551574315,21.732133956007402,22.88150326517251,19.73486686593546
2023-06-08,23.393501586640962,20.337168551574315,21.732133956007402,22.88150326517251,19.73486686593546
2023-06-09,23.393501586640962,20.337168551574315,21.732133956007402,22.88150326517251,19.73486686593546
2023-06-10,23.393501586640962,20.337168551574315,21.732133956007402,22.88150326517251,19.73486686593546
2023-06-11,23.393501586640962,20.337168551574315,21.732133956007402,22.88150326517251,19.73486686593546
2023-06-12,23.393501586640962,20.337168551574315,21.732133956007402,22.88150326517251,19.73486686593546
2023-06-13,23.393501586640962,20.337168551574315,21.732133956007402,22.88150326517251,19.73486686593546
2023-06-14,23.393501586640962,20.337168551574315,21.732133956007402,22.88150326517251,19.73486686593546
