asset,train_total_delta_pct,recent_total_delta_pct,train_dd_worsen_pct,downside_dd_worsen_pct,train_triggers,score,passed_filters,profile,decision_date,next_date_exclusive,probation_delta_pct,suspended,reentry_blocked,persistence_passes,persistence_ok,core_asset_today,core_is_bnb,required_recent_delta_pct,promotion_ok,suspended_until_rebalance_idx,reentry_blocked_until_rebalance_idx,incumbent_asset_before,selected_asset,keep_reason,dropped_assets
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-05-09,2020-05-16,0.0,False,False,0,False,BTC,False,2.0,False,-1,-1,,,best_passed,XTZ
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-05-09,2020-05-16,0.0,False,False,0,False,BTC,False,2.0,False,-1,-1,,,best_passed,XTZ
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-05-09,2020-05-16,0.0,False,False,0,False,BTC,False,2.0,False,-1,-1,,,best_passed,XTZ
DOGE,14.612440269023594,7.257073333293163,2.202851998361133,4.87172749854734,40,-1e+18,False,phase67h_drop_xtz,2020-05-16,2020-05-23,7.257073333293163,False,False,0,False,BTC,False,2.0,True,49,45,,,best_passed,XTZ
NEO,10.591848388414874,0.0,-5.646030037004909,0.0,37,-1e+18,False,phase67h_drop_xtz,2020-05-16,2020-05-23,0.0,False,False,0,False,BTC,False,2.0,False,41,-1,,,best_passed,XTZ
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-05-16,2020-05-23,0.0,False,False,0,False,BTC,False,2.0,False,-1,-1,,,best_passed,XTZ
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-05-16,2020-05-23,0.0,False,False,0,False,BTC,False,2.0,False,-1,-1,,,best_passed,XTZ
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-05-16,2020-05-23,0.0,False,False,0,False,BTC,False,2.0,False,-1,-1,,,best_passed,XTZ
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-05-16,2020-05-23,0.0,False,False,0,False,BTC,False,2.0,False,-1,-1,,,best_passed,XTZ
DOGE,18.756761165310934,9.978578426839436,2.202851998361133,4.87172749854734,47,-1e+18,False,phase67h_drop_xtz,2020-05-23,2020-05-30,9.978578426839436,False,False,0,False,BTC,False,2.0,True,49,45,,,best_passed,XTZ
NEO,16.737501307075362,3.9190767787386065,-5.646030037004909,0.0,40,-1e+18,False,phase67h_drop_xtz,2020-05-23,2020-05-30,3.9190767787386065,False,False,1,False,BTC,False,2.0,True,41,-1,,,best_passed,XTZ
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-05-23,2020-05-30,0.0,False,False,0,False,BTC,False,2.0,False,-1,-1,,,best_passed,XTZ
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-05-23,2020-05-30,0.0,False,False,0,False,BTC,False,2.0,False,-1,-1,,,best_passed,XTZ
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-05-23,2020-05-30,0.0,False,False,0,False,BTC,False,2.0,False,-1,-1,,,best_passed,XTZ
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-05-23,2020-05-30,0.0,False,False,0,False,BTC,False,2.0,False,-1,-1,,,best_passed,XTZ
NEO,16.950445459967774,3.9689375356973478,-5.646030037004909,0.0,40,47.30141833274105,True,phase67h_drop_xtz,2020-05-30,2020-06-06,3.9689375356973478,False,False,2,True,BTC,False,2.0,True,41,-1,,NEO,best_passed,XTZ
DOGE,18.7359851053575,9.938112502275033,2.202851998361133,4.87172749854734,52,-1e+18,False,phase67h_drop_xtz,2020-05-30,2020-06-06,9.938112502275033,False,False,0,False,BTC,False,2.0,True,49,45,,NEO,best_passed,XTZ
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-05-30,2020-06-06,0.0,False,False,0,False,BTC,False,2.0,False,-1,-1,,NEO,best_passed,XTZ
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-05-30,2020-06-06,0.0,False,False,0,False,BTC,False,2.0,False,-1,-1,,NEO,best_passed,XTZ
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-05-30,2020-06-06,0.0,False,False,0,False,BTC,False,2.0,False,-1,-1,,NEO,best_passed,XTZ
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-05-30,2020-06-06,0.0,False,False,0,False,BTC,False,2.0,False,-1,-1,,NEO,best_passed,XTZ
NEO,17.381123328219154,4.069780523047384,-5.646030037004909,0.0,40,48.350807084518266,True,phase67h_drop_xtz,2020-06-06,2020-06-13,4.069780523047384,False,False,3,True,0.0034316480664173,False,2.0,True,41,-1,NEO,NEO,min_hold,XTZ
DOGE,19.212030064991303,10.1906206217242,2.202851998361133,4.87172749854734,52,-1e+18,False,phase67h_drop_xtz,2020-06-06,2020-06-13,10.1906206217242,False,False,0,False,0.0034316480664173,False,2.0,True,49,45,NEO,NEO,min_hold,XTZ
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-06-06,2020-06-13,0.0,False,False,0,False,0.0034316480664173,False,2.0,False,-1,-1,NEO,NEO,min_hold,XTZ
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-06-06,2020-06-13,0.0,False,False,0,False,0.0034316480664173,False,2.0,False,-1,-1,NEO,NEO,min_hold,XTZ
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-06-06,2020-06-13,0.0,False,False,0,False,0.0034316480664173,False,2.0,False,-1,-1,NEO,NEO,min_hold,XTZ
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-06-06,2020-06-13,0.0,False,False,0,False,0.0034316480664173,False,2.0,False,-1,-1,NEO,NEO,min_hold,XTZ
NEO,18.452628211008417,6.678807491134797,-4.497500528877396,1.267124520052466,44,59.09348550097311,True,phase67h_drop_xtz,2020-06-13,2020-06-20,6.678807491134797,False,False,4,True,BTC,False,2.0,True,41,-1,NEO,NEO,incumbent_best,XTZ
DOGE,15.55751952311497,9.20516186804904,0.23630159400359574,1.7989687379285186,52,-1e+18,False,phase67h_drop_xtz,2020-06-13,2020-06-20,9.20516186804904,False,False,1,False,BTC,False,2.0,True,49,45,NEO,NEO,incumbent_best,XTZ
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-06-13,2020-06-20,0.0,False,False,0,False,BTC,False,2.0,False,-1,-1,NEO,NEO,incumbent_best,XTZ
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-06-13,2020-06-20,0.0,False,False,0,False,BTC,False,2.0,False,-1,-1,NEO,NEO,incumbent_best,XTZ
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-06-13,2020-06-20,0.0,False,False,0,False,BTC,False,2.0,False,-1,-1,NEO,NEO,incumbent_best,XTZ
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-06-13,2020-06-20,0.0,False,False,0,False,BTC,False,2.0,False,-1,-1,NEO,NEO,incumbent_best,XTZ
NEO,16.278341317949497,7.718936306885926,-4.497500528877428,1.5631332286448085,44,59.548557361500734,True,phase67h_drop_xtz,2020-06-20,2020-06-27,6.74222002419439,False,False,5,True,0.0,False,2.0,True,41,-1,NEO,NEO,incumbent_best,XTZ
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-06-20,2020-06-27,0.0,False,False,0,False,0.0,False,2.0,False,-1,-1,NEO,NEO,incumbent_best,XTZ
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-06-20,2020-06-27,0.0,False,False,0,False,0.0,False,2.0,False,-1,-1,NEO,NEO,incumbent_best,XTZ
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-06-20,2020-06-27,0.0,False,False,0,False,0.0,False,2.0,False,-1,-1,NEO,NEO,incumbent_best,XTZ
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-06-20,2020-06-27,0.0,False,False,0,False,0.0,False,2.0,False,-1,-1,NEO,NEO,incumbent_best,XTZ
DOGE,13.724365437918971,-2.5372431416519126,0.23630159400358508,0.12192065555199783,52,-1e+18,False,phase67h_drop_xtz,2020-06-20,2020-06-27,2.6864084966942823,False,False,0,False,0.0,False,2.0,False,49,45,NEO,NEO,incumbent_best,XTZ
NEO,16.08873453811559,7.131087693805349,-4.497500528877428,1.4412125730927858,44,57.09563372275561,True,phase67h_drop_xtz,2020-06-27,2020-07-04,7.0495664941660365,False,False,6,True,0.0214908696510601,False,2.0,True,41,-1,NEO,NEO,incumbent_best,XTZ
DOGE,13.56450684513466,4.636431405849873,0.23630159400356376,-1.2434497875801753e-14,52,-1e+18,False,phase67h_drop_xtz,2020-06-27,2020-07-04,3.8832578746720188,False,False,1,False,0.0214908696510601,False,2.0,True,49,45,NEO,NEO,incumbent_best,XTZ
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-06-27,2020-07-04,0.0,False,False,0,False,0.0214908696510601,False,2.0,False,-1,-1,NEO,NEO,incumbent_best,XTZ
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-06-27,2020-07-04,0.0,False,False,0,False,0.0214908696510601,False,2.0,False,-1,-1,NEO,NEO,incumbent_best,XTZ
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-06-27,2020-07-04,0.0,False,False,0,False,0.0214908696510601,False,2.0,False,-1,-1,NEO,NEO,incumbent_best,XTZ
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-06-27,2020-07-04,0.0,False,False,0,False,0.0214908696510601,False,2.0,False,-1,-1,NEO,NEO,incumbent_best,XTZ
NEO,18.91832502203701,3.812890792066856,-4.497500528877428,1.4412125730927983,44,48.06723184168374,True,phase67h_drop_xtz,2020-07-04,2020-07-11,10.66015098091857,False,False,7,True,0.0174170215958133,False,2.0,True,41,-1,NEO,NEO,incumbent_best,XTZ
DOGE,15.950151247256493,3.5888556262746896,0.23630159400356376,-1.0658141036401503e-14,52,45.78527238347904,True,phase67h_drop_xtz,2020-07-04,2020-07-11,0.7102366770232109,False,False,2,True,0.0174170215958133,False,2.0,True,49,45,NEO,NEO,incumbent_best,XTZ
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-07-04,2020-07-11,0.0,False,False,0,False,0.0174170215958133,False,2.0,False,-1,-1,NEO,NEO,incumbent_best,XTZ
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-07-04,2020-07-11,0.0,False,False,0,False,0.0174170215958133,False,2.0,False,-1,-1,NEO,NEO,incumbent_best,XTZ
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-07-04,2020-07-11,0.0,False,False,0,False,0.0174170215958133,False,2.0,False,-1,-1,NEO,NEO,incumbent_best,XTZ
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-07-04,2020-07-11,0.0,False,False,0,False,0.0174170215958133,False,2.0,False,-1,-1,NEO,NEO,incumbent_best,XTZ
NEO,22.867190187807694,4.671015849996209,-4.497500528877428,1.441212573092809,44,57.42302982205717,True,phase67h_drop_xtz,2020-07-11,2020-07-18,4.608764190591444,False,False,8,True,0.0858319587464708,False,2.0,True,41,-1,NEO,NEO,incumbent_best,XTZ
DOGE,19.27946272571438,0.0,0.23630159400356376,0.0,52,-1e+18,False,phase67h_drop_xtz,2020-07-11,2020-07-18,-1.1368683772161603e-13,False,False,0,False,0.0858319587464708,False,2.0,False,49,45,NEO,NEO,incumbent_best,XTZ
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-07-11,2020-07-18,0.0,False,False,0,False,0.0858319587464708,False,2.0,False,-1,-1,NEO,NEO,incumbent_best,XTZ
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-07-11,2020-07-18,0.0,False,False,0,False,0.0858319587464708,False,2.0,False,-1,-1,NEO,NEO,incumbent_best,XTZ
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-07-11,2020-07-18,0.0,False,False,0,False,0.0858319587464708,False,2.0,False,-1,-1,NEO,NEO,incumbent_best,XTZ
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-07-11,2020-07-18,0.0,False,False,0,False,0.0858319587464708,False,2.0,False,-1,-1,NEO,NEO,incumbent_best,XTZ
NEO,22.520589175034793,4.338193678802149,-4.497500528877428,1.4591965999666279,44,55.54486357781085,True,phase67h_drop_xtz,2020-07-18,2020-07-25,4.440067682276577,False,False,9,True,0.1168886966757876,False,2.0,True,41,-1,NEO,NEO,incumbent_best,XTZ
DOGE,18.98724137050771,0.0,0.23630159400356376,0.0,52,-1e+18,False,phase67h_drop_xtz,2020-07-18,2020-07-25,0.0,False,False,0,False,0.1168886966757876,False,2.0,False,49,45,NEO,NEO,incumbent_best,XTZ
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-07-18,2020-07-25,0.0,False,False,0,False,0.1168886966757876,False,2.0,False,-1,-1,NEO,NEO,incumbent_best,XTZ
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-07-18,2020-07-25,0.0,False,False,0,False,0.1168886966757876,False,2.0,False,-1,-1,NEO,NEO,incumbent_best,XTZ
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-07-18,2020-07-25,0.0,False,False,0,False,0.1168886966757876,False,2.0,False,-1,-1,NEO,NEO,incumbent_best,XTZ
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-07-18,2020-07-25,0.0,False,False,0,False,0.1168886966757876,False,2.0,False,-1,-1,NEO,NEO,incumbent_best,XTZ
NEO,29.291552981622786,0.0,-4.497500528877428,0.0,44,-1e+18,False,phase67h_drop_xtz,2020-07-25,2020-08-01,3.15810695908894,False,False,0,False,0.083968722264738,False,2.0,False,41,-1,NEO,,best_passed,XTZ
DOGE,24.695880834042484,0.0,0.23630159400356376,0.0,52,-1e+18,False,phase67h_drop_xtz,2020-07-25,2020-08-01,0.0,False,False,0,False,0.083968722264738,False,2.0,False,49,45,NEO,,best_passed,XTZ
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-07-25,2020-08-01,0.0,False,False,0,False,0.083968722264738,False,2.0,False,-1,-1,NEO,,best_passed,XTZ
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-07-25,2020-08-01,0.0,False,False,0,False,0.083968722264738,False,2.0,False,-1,-1,NEO,,best_passed,XTZ
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-07-25,2020-08-01,0.0,False,False,0,False,0.083968722264738,False,2.0,False,-1,-1,NEO,,best_passed,XTZ
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-07-25,2020-08-01,0.0,False,False,0,False,0.083968722264738,False,2.0,False,-1,-1,NEO,,best_passed,XTZ
NEO,35.07639923284874,0.0,-4.497500528877428,0.0,44,-1e+18,False,phase67h_drop_xtz,2020-08-01,2020-08-08,0.0,False,False,0,False,0.0346778295403651,False,2.0,False,41,64,,,best_passed,XTZ
DOGE,29.573118778823456,0.0,0.23630159400356376,0.0,52,-1e+18,False,phase67h_drop_xtz,2020-08-01,2020-08-08,0.0,False,False,0,False,0.0346778295403651,False,2.0,False,49,45,,,best_passed,XTZ
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-08-01,2020-08-08,0.0,False,False,0,False,0.0346778295403651,False,2.0,False,-1,-1,,,best_passed,XTZ
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-08-01,2020-08-08,0.0,False,False,0,False,0.0346778295403651,False,2.0,False,-1,-1,,,best_passed,XTZ
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-08-01,2020-08-08,0.0,False,False,0,False,0.0346778295403651,False,2.0,False,-1,-1,,,best_passed,XTZ
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-08-01,2020-08-08,0.0,False,False,0,False,0.0346778295403651,False,2.0,False,-1,-1,,,best_passed,XTZ
NEO,36.90049388783328,0.0,-4.497500528877428,0.0,44,-1e+18,False,phase67h_drop_xtz,2020-08-08,2020-08-15,0.0,False,False,0,False,0.2403741161285097,False,2.0,False,41,64,,,best_passed,XTZ
DOGE,31.111023725610522,0.0,0.23630159400356376,0.0,52,-1e+18,False,phase67h_drop_xtz,2020-08-08,2020-08-15,0.0,False,False,0,False,0.2403741161285097,False,2.0,False,49,45,,,best_passed,XTZ
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-08-08,2020-08-15,0.0,False,False,0,False,0.2403741161285097,False,2.0,False,-1,-1,,,best_passed,XTZ
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-08-08,2020-08-15,0.0,False,False,0,False,0.2403741161285097,False,2.0,False,-1,-1,,,best_passed,XTZ
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-08-08,2020-08-15,0.0,False,False,0,False,0.2403741161285097,False,2.0,False,-1,-1,,,best_passed,XTZ
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-08-08,2020-08-15,0.0,False,False,0,False,0.2403741161285097,False,2.0,False,-1,-1,,,best_passed,XTZ
NEO,37.62487781705906,0.0,-4.497500528877428,0.0,44,-1e+18,False,phase67h_drop_xtz,2020-08-15,2020-08-22,0.0,False,False,0,False,0.126118863965893,False,2.0,False,41,64,,,best_passed,XTZ
DOGE,31.72175608266508,0.0,0.23630159400356376,0.0,52,-1e+18,False,phase67h_drop_xtz,2020-08-15,2020-08-22,0.0,False,False,0,False,0.126118863965893,False,2.0,False,49,45,,,best_passed,XTZ
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-08-15,2020-08-22,0.0,False,False,0,False,0.126118863965893,False,2.0,False,-1,-1,,,best_passed,XTZ
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-08-15,2020-08-22,0.0,False,False,0,False,0.126118863965893,False,2.0,False,-1,-1,,,best_passed,XTZ
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-08-15,2020-08-22,0.0,False,False,0,False,0.126118863965893,False,2.0,False,-1,-1,,,best_passed,XTZ
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-08-15,2020-08-22,0.0,False,False,0,False,0.126118863965893,False,2.0,False,-1,-1,,,best_passed,XTZ
NEO,53.56167760908622,10.420045388474946,-4.497500528877428,-7.355417606710935,46,-1e+18,False,phase67h_drop_xtz,2020-08-22,2020-08-29,10.344030798888156,False,False,1,False,0.1313872621204641,False,2.0,True,41,64,,,best_passed,XTZ
DOGE,30.611980341351313,0.0,0.23630159400356376,0.0,52,-1e+18,False,phase67h_drop_xtz,2020-08-22,2020-08-29,0.0,False,False,0,False,0.1313872621204641,False,2.0,False,49,45,,,best_passed,XTZ
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-08-22,2020-08-29,0.0,False,False,0,False,0.1313872621204641,False,2.0,False,-1,-1,,,best_passed,XTZ
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-08-22,2020-08-29,0.0,False,False,0,False,0.1313872621204641,False,2.0,False,-1,-1,,,best_passed,XTZ
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-08-22,2020-08-29,0.0,False,False,0,False,0.1313872621204641,False,2.0,False,-1,-1,,,best_passed,XTZ
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-08-22,2020-08-29,0.0,False,False,0,False,0.1313872621204641,False,2.0,False,-1,-1,,,best_passed,XTZ
NEO,42.74629772440247,2.751171956990021,-4.497500528877428,-1.8790144307555554,47,82.17413441456378,True,phase67h_drop_xtz,2020-08-29,2020-09-05,2.7906652923419983,False,False,2,True,0.0730803223949276,False,2.0,True,41,64,,NEO,best_passed,XTZ
DOGE,32.25503664025672,0.0,0.23630159400356376,0.0,52,-1e+18,False,phase67h_drop_xtz,2020-08-29,2020-09-05,0.0,False,False,0,False,0.0730803223949276,False,2.0,False,49,45,,NEO,best_passed,XTZ
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-08-29,2020-09-05,0.0,False,False,0,False,0.0730803223949276,False,2.0,False,-1,-1,,NEO,best_passed,XTZ
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-08-29,2020-09-05,0.0,False,False,0,False,0.0730803223949276,False,2.0,False,-1,-1,,NEO,best_passed,XTZ
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-08-29,2020-09-05,0.0,False,False,0,False,0.0730803223949276,False,2.0,False,-1,-1,,NEO,best_passed,XTZ
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-08-29,2020-09-05,0.0,False,False,0,False,0.0730803223949276,False,2.0,False,-1,-1,,NEO,best_passed,XTZ
NEO,38.32905672124288,1.8084908527187036,-4.497500528877428,1.0658141036401503e-14,47,-1e+18,False,phase67h_drop_xtz,2020-09-05,2020-09-12,2.0856437765206515,False,False,0,False,0.0,False,2.0,False,41,64,NEO,,best_passed,XTZ
DOGE,28.92192294408686,0.0,0.23630159400356376,0.0,52,-1e+18,False,phase67h_drop_xtz,2020-09-05,2020-09-12,0.0,False,False,0,False,0.0,False,2.0,False,49,45,NEO,,best_passed,XTZ
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-09-05,2020-09-12,0.0,False,False,0,False,0.0,False,2.0,False,-1,-1,NEO,,best_passed,XTZ
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-09-05,2020-09-12,0.0,False,False,0,False,0.0,False,2.0,False,-1,-1,NEO,,best_passed,XTZ
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-09-05,2020-09-12,0.0,False,False,0,False,0.0,False,2.0,False,-1,-1,NEO,,best_passed,XTZ
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-09-05,2020-09-12,0.0,False,False,0,False,0.0,False,2.0,False,-1,-1,NEO,,best_passed,XTZ
NEO,38.615435264616494,1.5587634063876088,-4.497500528877428,-1.0658141036401503e-14,47,-1e+18,False,phase67h_drop_xtz,2020-09-12,2020-09-19,1.6936374809122912,False,False,0,False,0.1171832962447618,False,2.0,False,41,70,,,best_passed,XTZ
DOGE,29.138015352113726,0.0,0.23630159400356376,0.0,52,-1e+18,False,phase67h_drop_xtz,2020-09-12,2020-09-19,0.0,False,False,0,False,0.1171832962447618,False,2.0,False,49,45,,,best_passed,XTZ
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-09-12,2020-09-19,0.0,False,False,0,False,0.1171832962447618,False,2.0,False,-1,-1,,,best_passed,XTZ
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-09-12,2020-09-19,0.0,False,False,0,False,0.1171832962447618,False,2.0,False,-1,-1,,,best_passed,XTZ
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-09-12,2020-09-19,0.0,False,False,0,False,0.1171832962447618,False,2.0,False,-1,-1,,,best_passed,XTZ
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-09-12,2020-09-19,0.0,False,False,0,False,0.1171832962447618,False,2.0,False,-1,-1,,,best_passed,XTZ
NEO,40.81082969636455,1.5541455756674871,-4.497500528877428,-1.0658141036401503e-14,47,-1e+18,False,phase67h_drop_xtz,2020-09-19,2020-09-26,1.5941833998261767,False,False,0,False,0.0,False,2.0,False,41,70,,,best_passed,XTZ
DOGE,30.794592216206155,0.0,0.23630159400356376,0.0,52,-1e+18,False,phase67h_drop_xtz,2020-09-19,2020-09-26,0.0,False,False,0,False,0.0,False,2.0,False,49,45,,,best_passed,XTZ
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-09-19,2020-09-26,0.0,False,False,0,False,0.0,False,2.0,False,-1,-1,,,best_passed,XTZ
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-09-19,2020-09-26,0.0,False,False,0,False,0.0,False,2.0,False,-1,-1,,,best_passed,XTZ
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-09-19,2020-09-26,0.0,False,False,0,False,0.0,False,2.0,False,-1,-1,,,best_passed,XTZ
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-09-19,2020-09-26,0.0,False,False,0,False,0.0,False,2.0,False,-1,-1,,,best_passed,XTZ
NEO,40.26509227382962,1.484892931456316,-4.497500528877428,0.0,47,-1e+18,False,phase67h_drop_xtz,2020-09-26,2020-10-03,1.5506229414036565,False,False,0,False,0.0571235442491728,False,2.0,False,41,70,,,best_passed,XTZ
DOGE,30.382795604641927,0.0,0.23630159400356376,0.0,52,-1e+18,False,phase67h_drop_xtz,2020-09-26,2020-10-03,0.0,False,False,0,False,0.0571235442491728,False,2.0,False,49,45,,,best_passed,XTZ
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-09-26,2020-10-03,0.0,False,False,0,False,0.0571235442491728,False,2.0,False,-1,-1,,,best_passed,XTZ
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-09-26,2020-10-03,0.0,False,False,0,False,0.0571235442491728,False,2.0,False,-1,-1,,,best_passed,XTZ
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-09-26,2020-10-03,0.0,False,False,0,False,0.0571235442491728,False,2.0,False,-1,-1,,,best_passed,XTZ
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-09-26,2020-10-03,0.0,False,False,0,False,0.0571235442491728,False,2.0,False,-1,-1,,,best_passed,XTZ
DOGE,30.07931309189425,0.0,0.23630159400356376,0.0,52,-1e+18,False,phase67h_drop_xtz,2020-10-03,2020-10-10,0.0,False,False,0,False,0.0524880214787881,False,2.0,False,49,45,,,best_passed,XTZ
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-10-03,2020-10-10,0.0,False,False,0,False,0.0524880214787881,False,2.0,False,-1,-1,,,best_passed,XTZ
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_xtz,2020-10-03,2020-10-10,0.0,False,False,0,False,0.0524880214787881,False,2.0,False,-1,-1,,,best_passed,XTZ
