ts,selected,market_score,best_symbol_raw,best_score_raw,prev_selected,prev_score_raw
2023-08-08,CASH,-8.298486634198236,CASH,,CASH,
2023-08-09,CASH,-7.184912433699341,CASH,,CASH,
2023-08-10,CASH,-7.414290116509214,CASH,,CASH,
2023-08-11,CASH,-7.871510818471699,CASH,,CASH,
2023-08-12,CASH,-6.3692953894142486,CASH,,CASH,
2023-08-13,CASH,-10.010112342174855,CASH,,CASH,
2023-08-14,CASH,-8.235290890596195,CASH,,CASH,
2023-08-15,CASH,-11.627608864586053,CASH,,CASH,
2023-08-16,CASH,-15.096679940310063,CASH,,CASH,
2023-08-17,CASH,-16.96370760307092,CASH,,CASH,
2023-08-18,CASH,-17.4692356685145,CASH,,CASH,
2023-08-19,CASH,-17.658601870471596,CASH,,CASH,
2023-08-20,CASH,-17.88461948193549,CASH,,CASH,
2023-08-21,CASH,-18.89908491321761,CASH,,CASH,
2023-08-22,CASH,-21.016094119003196,CASH,,CASH,
2023-08-23,CASH,-19.225766133107616,CASH,,CASH,
2023-08-24,CASH,-21.581180590010927,CASH,,CASH,
2023-08-25,CASH,-21.67487646772095,CASH,,CASH,
2023-08-26,CASH,-22.460938710045454,CASH,,CASH,
2023-08-27,CASH,-21.975045546443557,CASH,,CASH,
2023-08-28,CASH,-20.406135889550868,CASH,,CASH,
2023-08-29,CASH,-16.087112500489948,CASH,,CASH,
2023-08-30,CASH,-18.230233754727248,CASH,,CASH,
2023-08-31,CASH,-22.010053324302774,CASH,,CASH,
2023-09-01,CASH,-22.600231659906168,CASH,,CASH,
2023-09-02,CASH,-21.98537369923929,CASH,,CASH,
2023-09-03,CASH,-21.196166195105842,CASH,,CASH,
2023-09-04,CASH,-20.671374311321692,CASH,,CASH,
2023-09-05,CASH,-19.939397542761018,CASH,,CASH,
2023-09-06,CASH,-22.540225483389662,CASH,,CASH,
2023-09-07,CASH,-21.68962124555577,CASH,,CASH,
2023-09-08,CASH,-23.965564864455374,CASH,,CASH,
2023-09-09,CASH,-24.47738409429161,CASH,,CASH,
2023-09-10,CASH,-27.802599391677074,CASH,,CASH,
2023-09-11,CASH,-31.536468884398484,CASH,,CASH,
2023-09-12,CASH,-29.017182346816657,CASH,,CASH,
2023-09-13,CASH,-29.00631118936319,CASH,,CASH,
2023-09-14,CASH,-27.066052411027755,CASH,,CASH,
2023-09-15,CASH,-25.2619119929025,CASH,,CASH,
2023-09-16,CASH,-25.483766661729153,CASH,,CASH,
2023-09-17,CASH,-26.763379440037834,CASH,,CASH,
2023-09-18,CASH,-21.302917906379818,CASH,,CASH,
2023-09-19,CASH,-18.158771110878178,CASH,,CASH,
2023-09-20,CASH,-18.286194991836858,CASH,,CASH,
2023-09-21,CASH,-23.063917490494177,CASH,,CASH,
2023-09-22,CASH,-22.18715302047673,CASH,,CASH,
2023-09-23,CASH,-21.93693864448295,CASH,,CASH,
2023-09-24,CASH,-24.43092603150158,CASH,,CASH,
2023-09-25,CASH,-21.91146194000669,CASH,,CASH,
2023-09-26,CASH,-22.95511628303056,CASH,,CASH,
2023-09-27,CASH,-21.951086115667376,CASH,,CASH,
2023-09-28,CASH,-17.12402134759571,CASH,,CASH,
2023-09-29,CASH,-15.373784551529797,CASH,,CASH,
2023-09-30,CASH,-13.36832585056741,CASH,,CASH,
2023-10-01,CASH,-5.07141770717255,CASH,,CASH,
2023-10-02,CASH,-15.532672111049754,CASH,,CASH,
2023-10-03,CASH,-15.492791493148124,CASH,,CASH,
2023-10-04,CASH,-16.4330500923231,CASH,,CASH,
2023-10-05,CASH,-18.76599555263064,CASH,,CASH,
2023-10-06,CASH,-15.97950776121823,CASH,,CASH,
2023-10-07,CASH,-17.336896102445085,CASH,,CASH,
2023-10-08,CASH,-18.90428588496522,CASH,,CASH,
2023-10-09,CASH,-23.489186987797485,CASH,,CASH,
2023-10-10,CASH,-24.861294564965245,CASH,,CASH,
2023-10-11,CASH,-26.292711702099922,CASH,,CASH,
2023-10-12,CASH,-29.51624177269284,CASH,,CASH,
2023-10-13,CASH,-28.670451778884452,CASH,,CASH,
2023-10-14,CASH,-27.772349967699313,CASH,,CASH,
2023-10-15,CASH,-27.556048501970512,CASH,,CASH,
2023-10-16,CASH,-22.556466619065237,CASH,,CASH,
2023-10-17,CASH,-26.26893103096489,CASH,,CASH,
2023-10-18,CASH,-26.767055432819248,CASH,,CASH,
2023-10-19,CASH,-23.369995714105965,CASH,,CASH,
2023-10-20,CASH,-19.411247999627594,CASH,,CASH,
2023-10-21,CASH,-12.26346806507774,CASH,,CASH,
2023-10-22,CASH,-7.13205505778927,CASH,,CASH,
2023-10-23,SOLUSDT,1.5036479833383565,SOLUSDT,104.08065551825297,CASH,
2023-10-24,CASH,-0.5625732887134717,CASH,,SOLUSDT,
2023-10-25,CASH,2.8297597661546177,CASH,,CASH,
2023-10-26,CASH,4.959103288105578,CASH,,CASH,
2023-10-27,TRXUSDT,4.0873914706276,TRXUSDT,51.54720873110305,CASH,
2023-10-28,TRXUSDT,7.963983177155504,TRXUSDT,47.057063199467976,TRXUSDT,47.057063199467976
2023-10-29,TRXUSDT,14.373768400691125,TRXUSDT,33.552897768934145,TRXUSDT,33.552897768934145
2023-10-30,TRXUSDT,18.671801609328675,TRXUSDT,40.39166058961444,TRXUSDT,40.39166058961444
2023-10-31,TRXUSDT,19.16570483234021,TRXUSDT,41.97615641629357,TRXUSDT,41.97615641629357
2023-11-01,TRXUSDT,25.08019532937283,TRXUSDT,50.61290605275363,TRXUSDT,50.61290605275363
2023-11-02,TRXUSDT,22.745267028011117,TRXUSDT,53.10358493090561,TRXUSDT,53.10358493090561
2023-11-03,TRXUSDT,22.975675228852953,TRXUSDT,49.00327726143373,TRXUSDT,49.00327726143373
2023-11-04,TRXUSDT,25.26166764299928,TRXUSDT,30.45816749903591,TRXUSDT,30.45816749903591
2023-11-05,TRXUSDT,27.770996486755706,TRXUSDT,29.668952123535355,TRXUSDT,29.668952123535355
2023-11-06,TRXUSDT,33.78899452695358,TRXUSDT,27.96135757072596,TRXUSDT,27.96135757072596
2023-11-07,BTCUSDT,31.48715211722536,BTCUSDT,53.466250973879006,TRXUSDT,22.981667408216147
2023-11-08,BTCUSDT,33.71543549502416,BTCUSDT,48.35705789762976,BTCUSDT,48.35705789762976
2023-11-09,BTCUSDT,35.04686568903968,BTCUSDT,45.48184879170549,BTCUSDT,45.48184879170549
2023-11-10,BTCUSDT,38.467834166220385,BTCUSDT,46.98101669650879,BTCUSDT,46.98101669650879
2023-11-11,BTCUSDT,40.78153838124743,BTCUSDT,49.32048838084463,BTCUSDT,49.32048838084463
2023-11-12,TRXUSDT,39.56740394293149,TRXUSDT,61.28985729568942,BTCUSDT,28.26565519190543
2023-11-13,TRXUSDT,32.454618741251416,TRXUSDT,63.73124049563763,TRXUSDT,63.73124049563763
2023-11-14,TRXUSDT,28.36886373754047,TRXUSDT,39.92692724089838,TRXUSDT,39.92692724089838
2023-11-15,TRXUSDT,37.74192878676781,TRXUSDT,34.63680284955287,TRXUSDT,34.63680284955287
2023-11-16,TRXUSDT,29.637840268554054,TRXUSDT,29.04009266403635,TRXUSDT,29.04009266403635
2023-11-17,TRXUSDT,30.80581527495674,TRXUSDT,30.418990171009895,TRXUSDT,30.418990171009895
2023-11-18,TRXUSDT,28.98576461280703,TRXUSDT,23.398864621635244,TRXUSDT,23.398864621635244
2023-11-19,BTCUSDT,31.81418997286491,BTCUSDT,39.51181814780592,TRXUSDT,22.803606736990275
2023-11-20,BTCUSDT,28.384420221330426,BTCUSDT,29.308271582149153,BTCUSDT,29.308271582149153
2023-11-21,BTCUSDT,16.115830289201913,BTCUSDT,32.02515579927571,BTCUSDT,32.02515579927571
2023-11-22,BTCUSDT,24.237952369661116,BTCUSDT,35.14282725587886,BTCUSDT,35.14282725587886
2023-11-23,BTCUSDT,23.761590973961486,BTCUSDT,35.50890389483325,BTCUSDT,35.50890389483325
2023-11-24,BTCUSDT,24.672947450847236,BTCUSDT,36.359761827711864,BTCUSDT,36.359761827711864
2023-11-25,TRXUSDT,26.854604393119843,TRXUSDT,49.59640608276197,BTCUSDT,30.87965261271679
2023-11-26,TRXUSDT,24.776799463821902,TRXUSDT,69.91976555805608,TRXUSDT,69.91976555805608
2023-11-27,TRXUSDT,20.931891695430995,BTCUSDT,37.66176638720051,TRXUSDT,34.23601694354128
2023-11-28,BTCUSDT,22.86735493468089,BTCUSDT,52.083829069932946,TRXUSDT,24.918235174969002
2023-11-29,TRXUSDT,21.380077578335378,TRXUSDT,63.070032358770305,BTCUSDT,46.17279553457431
2023-11-30,BTCUSDT,21.750890931192192,BTCUSDT,56.53488507973963,TRXUSDT,32.216157762368795
2023-12-01,BTCUSDT,24.06524663559628,BTCUSDT,72.43841358110235,BTCUSDT,72.43841358110235
2023-12-02,ADAUSDT,27.920589997373266,ADAUSDT,57.62793948244117,BTCUSDT,
2023-12-03,ADAUSDT,29.882495934767046,BTCUSDT,73.12446542969636,ADAUSDT,72.59840646329927
2023-12-04,DOGEUSDT,32.87737503055653,DOGEUSDT,101.237526584407,ADAUSDT,76.30108119478112
2023-12-05,DOGEUSDT,34.620073178979695,DOGEUSDT,111.83681650367757,DOGEUSDT,111.83681650367757
2023-12-06,BTCUSDT,36.01210163315848,BTCUSDT,121.1499481708592,DOGEUSDT,79.17287881299796
2023-12-07,ADAUSDT,39.14799241870088,ADAUSDT,116.66736611429357,BTCUSDT,79.45437055944514
2023-12-08,ADAUSDT,45.14370654316619,ADAUSDT,122.37092345668817,ADAUSDT,122.37092345668817
2023-12-09,DOGEUSDT,42.71531613087421,DOGEUSDT,83.41031643318152,ADAUSDT,
2023-12-10,DOGEUSDT,47.019134237396365,DOGEUSDT,76.42968394526508,DOGEUSDT,76.42968394526508
2023-12-11,BTCUSDT,41.711863380754615,BTCUSDT,60.07964146946332,DOGEUSDT,
2023-12-12,BTCUSDT,38.87985464485116,BTCUSDT,57.27262932023272,BTCUSDT,57.27262932023272
2023-12-13,BTCUSDT,41.909071627536996,BTCUSDT,61.94958431774556,BTCUSDT,61.94958431774556
2023-12-14,BTCUSDT,43.504418353091744,BTCUSDT,61.80063354617872,BTCUSDT,61.80063354617872
2023-12-15,BTCUSDT,36.931243398099994,BTCUSDT,57.91998040536407,BTCUSDT,57.91998040536407
2023-12-16,BTCUSDT,38.61069867106533,BTCUSDT,58.87282115356217,BTCUSDT,58.87282115356217
2023-12-17,BTCUSDT,34.83418280090074,BTCUSDT,55.63448533402991,BTCUSDT,55.63448533402991
2023-12-18,BTCUSDT,35.36706523571913,BTCUSDT,58.03340207768165,BTCUSDT,58.03340207768165
2023-12-19,BTCUSDT,33.90365304663387,BTCUSDT,56.546085473500256,BTCUSDT,56.546085473500256
2023-12-20,BTCUSDT,36.313908955698984,BTCUSDT,69.82681389351895,BTCUSDT,69.82681389351895
2023-12-21,BTCUSDT,41.03143372183472,BTCUSDT,60.11218038490161,BTCUSDT,60.11218038490161
2023-12-22,BTCUSDT,41.20911509775967,BTCUSDT,59.494378774864465,BTCUSDT,59.494378774864465
2023-12-23,BTCUSDT,41.123582803432306,BTCUSDT,57.546830894219,BTCUSDT,57.546830894219
2023-12-24,BTCUSDT,37.836382160461305,BTCUSDT,52.83635326218837,BTCUSDT,52.83635326218837
2023-12-25,TRXUSDT,40.56541614915272,TRXUSDT,30.97455958990143,BTCUSDT,17.2933395257201
2023-12-26,BNBUSDT,37.762475957116656,BNBUSDT,69.99116466725309,TRXUSDT,7.223477129414576
2023-12-27,BNBUSDT,41.33436510937309,BNBUSDT,95.90270170912248,BNBUSDT,95.90270170912248
2023-12-28,BNBUSDT,38.466214473343975,BNBUSDT,104.30560442286934,BNBUSDT,104.30560442286934
2023-12-29,BNBUSDT,36.63208304259677,BNBUSDT,104.07673896890392,BNBUSDT,104.07673896890392
2023-12-30,BNBUSDT,36.4234724388782,BNBUSDT,106.07805444466754,BNBUSDT,106.07805444466754
2023-12-31,BNBUSDT,35.29629311766676,BNBUSDT,105.23264159151793,BNBUSDT,105.23264159151793
2024-01-01,BNBUSDT,40.111866946532835,BNBUSDT,107.06126714868833,BNBUSDT,107.06126714868833
2024-01-02,BNBUSDT,37.39974043773798,BNBUSDT,106.56389796765234,BNBUSDT,106.56389796765234
2024-01-03,BNBUSDT,31.772116470510838,BNBUSDT,107.50910352114802,BNBUSDT,107.50910352114802
2024-01-04,BNBUSDT,34.34844176989285,BNBUSDT,111.64267181802064,BNBUSDT,111.64267181802064
2024-01-05,BNBUSDT,31.52447436818456,BNBUSDT,109.56362239302246,BNBUSDT,109.56362239302246
2024-01-06,BNBUSDT,28.387349128367305,BNBUSDT,105.25452909276166,BNBUSDT,105.25452909276166
2024-01-07,BNBUSDT,24.754560561998904,BNBUSDT,111.87126845664841,BNBUSDT,111.87126845664841
2024-01-08,BNBUSDT,28.62046996120725,BNBUSDT,101.06202910690372,BNBUSDT,101.06202910690372
2024-01-09,BNBUSDT,24.88476724861196,BNBUSDT,98.08962918210787,BNBUSDT,98.08962918210787
2024-01-10,BNBUSDT,29.819535745129702,BNBUSDT,98.28221032427618,BNBUSDT,98.28221032427618
2024-01-11,BNBUSDT,30.620403267566626,BNBUSDT,109.14054592448616,BNBUSDT,109.14054592448616
2024-01-12,BNBUSDT,26.35559014177979,BNBUSDT,102.7348364038148,BNBUSDT,102.7348364038148
2024-01-13,BNBUSDT,28.365892416497747,BNBUSDT,105.8446493762431,BNBUSDT,105.8446493762431
2024-01-14,BNBUSDT,26.304148191363012,BNBUSDT,102.25572981694035,BNBUSDT,102.25572981694035
2024-01-15,BNBUSDT,27.348891464465336,BNBUSDT,94.66763541063281,BNBUSDT,94.66763541063281
2024-01-16,TRXUSDT,27.830068134628274,TRXUSDT,85.80438694560758,BNBUSDT,72.82791565638365
2024-01-17,TRXUSDT,27.411634620200036,TRXUSDT,86.94730737982204,TRXUSDT,86.94730737982204
2024-01-18,TRXUSDT,23.988294049181984,TRXUSDT,85.93827319120334,TRXUSDT,85.93827319120334
2024-01-19,TRXUSDT,24.934635014471557,TRXUSDT,80.92502687683371,TRXUSDT,80.92502687683371
2024-01-20,TRXUSDT,25.901503711026788,TRXUSDT,79.09369935650453,TRXUSDT,79.09369935650453
2024-01-21,BNBUSDT,25.503019243096322,BNBUSDT,91.66271388845666,TRXUSDT,76.31183662076998
2024-01-22,TRXUSDT,20.091806635175995,TRXUSDT,96.48210067210537,BNBUSDT,76.73115818849124
2024-01-23,TRXUSDT,17.011052011238174,TRXUSDT,71.86857719405928,TRXUSDT,71.86857719405928
2024-01-24,TRXUSDT,17.57251337546754,TRXUSDT,96.44347293387702,TRXUSDT,96.44347293387702
2024-01-25,TRXUSDT,16.336434746076055,TRXUSDT,104.82089362794719,TRXUSDT,104.82089362794719
2024-01-26,TRXUSDT,19.170826924399258,TRXUSDT,110.33775198573858,TRXUSDT,110.33775198573858
2024-01-27,TRXUSDT,18.53144020548425,TRXUSDT,107.3552386326106,TRXUSDT,107.3552386326106
2024-01-28,TRXUSDT,18.52620572436019,TRXUSDT,106.57680679957627,TRXUSDT,106.57680679957627
2024-01-29,TRXUSDT,21.152162175825254,TRXUSDT,108.75694044880191,TRXUSDT,108.75694044880191
2024-01-30,TRXUSDT,20.550348069283427,TRXUSDT,104.74479745838966,TRXUSDT,104.74479745838966
2024-01-31,TRXUSDT,19.61646403207303,TRXUSDT,103.6954420057938,TRXUSDT,103.6954420057938
2024-02-01,TRXUSDT,22.067103996208328,TRXUSDT,97.90714107895792,TRXUSDT,97.90714107895792
2024-02-02,TRXUSDT,23.17318505884548,TRXUSDT,83.74977767454142,TRXUSDT,83.74977767454142
2024-02-03,TRXUSDT,22.81539890805718,TRXUSDT,98.940183190037,TRXUSDT,98.940183190037
2024-02-04,TRXUSDT,21.65857191161231,TRXUSDT,102.01681188081136,TRXUSDT,102.01681188081136
2024-02-05,TRXUSDT,22.976346645555044,TRXUSDT,103.3995360819406,TRXUSDT,103.3995360819406
2024-02-06,TRXUSDT,23.619901142864762,TRXUSDT,103.48508949776965,TRXUSDT,103.48508949776965
2024-02-07,TRXUSDT,27.40966404780941,TRXUSDT,108.43209272277508,TRXUSDT,108.43209272277508
2024-02-08,LINKUSDT,29.690537194907275,LINKUSDT,118.4383286335282,TRXUSDT,107.18492111124795
2024-02-09,LINKUSDT,33.75377464097807,LINKUSDT,122.25349255273235,LINKUSDT,122.25349255273235
2024-02-10,LINKUSDT,36.59456376374579,LINKUSDT,124.85411306874269,LINKUSDT,124.85411306874269
2024-02-11,LINKUSDT,39.19720316009075,LINKUSDT,127.941932681423,LINKUSDT,127.941932681423
2024-02-12,LINKUSDT,44.0786184109426,LINKUSDT,130.35379541053123,LINKUSDT,130.35379541053123
2024-02-13,LINKUSDT,40.598863673438956,LINKUSDT,129.04077676405734,LINKUSDT,129.04077676405734
2024-02-14,LINKUSDT,45.39978803461858,LINKUSDT,133.18835042202056,LINKUSDT,133.18835042202056
2024-02-15,LINKUSDT,44.21857567358146,LINKUSDT,132.66539307968876,LINKUSDT,132.66539307968876
2024-02-16,LINKUSDT,43.92404921303074,LINKUSDT,132.2935144154224,LINKUSDT,132.2935144154224
2024-02-17,LINKUSDT,42.09211320521437,LINKUSDT,132.71133955949847,LINKUSDT,132.71133955949847
2024-02-18,LINKUSDT,43.65341338243949,LINKUSDT,130.62022614412294,LINKUSDT,130.62022614412294
2024-02-19,LINKUSDT,45.624494232473005,LINKUSDT,127.69906085068111,LINKUSDT,127.69906085068111
2024-02-20,ETHUSDT,44.36468404939882,ETHUSDT,132.25175951593798,LINKUSDT,116.07847986183972
2024-02-21,ETHUSDT,40.00859393311857,ETHUSDT,130.6738729535643,ETHUSDT,130.6738729535643
2024-02-22,ETHUSDT,36.73967733935893,ETHUSDT,130.7743849985747,ETHUSDT,130.7743849985747
2024-02-23,ETHUSDT,34.64458183221506,ETHUSDT,129.60161952843612,ETHUSDT,129.60161952843612
2024-02-24,ETHUSDT,37.84160803623019,ETHUSDT,131.88338273515905,ETHUSDT,131.88338273515905
2024-02-25,ETHUSDT,37.281838109919505,ETHUSDT,133.48828947749868,ETHUSDT,133.48828947749868
2024-02-26,ETHUSDT,40.096295847076426,ETHUSDT,132.18909950878466,ETHUSDT,132.18909950878466
2024-02-27,ETHUSDT,41.38925695482173,ETHUSDT,132.8148335306763,ETHUSDT,132.8148335306763
2024-02-28,ETHUSDT,42.879439155759876,ETHUSDT,123.59820191365154,ETHUSDT,123.59820191365154
2024-02-29,ETHUSDT,41.60965879860548,ETHUSDT,120.378965933422,ETHUSDT,120.378965933422
2024-03-01,ETHUSDT,46.91505769586619,ETHUSDT,123.18306328955808,ETHUSDT,123.18306328955808
2024-03-02,ETHUSDT,50.69146176213459,ETHUSDT,112.77871646112597,ETHUSDT,112.77871646112597
2024-03-03,ETHUSDT,48.9661246612795,ETHUSDT,112.40285577541516,ETHUSDT,112.40285577541516
2024-03-04,ETHUSDT,51.22858645418729,ETHUSDT,113.96005371537017,ETHUSDT,113.96005371537017
2024-03-05,ETHUSDT,40.61229888171279,ETHUSDT,116.66487015764876,ETHUSDT,116.66487015764876
2024-03-06,ETHUSDT,45.41011002637776,ETHUSDT,111.16658074853638,ETHUSDT,111.16658074853638
2024-03-07,ETHUSDT,48.29103008787349,ETHUSDT,121.58106102466343,ETHUSDT,121.58106102466343
2024-03-08,ETHUSDT,48.55405664758544,ETHUSDT,123.44165298261098,ETHUSDT,123.44165298261098
2024-03-09,ETHUSDT,49.57605819580066,BNBUSDT,123.08437780594014,ETHUSDT,114.0024958600313
2024-03-10,BNBUSDT,48.59932559955647,BNBUSDT,125.71408090699896,ETHUSDT,102.53160921074362
2024-03-11,BTCUSDT,55.121992685414654,BTCUSDT,89.91016900584634,BNBUSDT,
2024-03-12,BTCUSDT,53.75761694325231,ETHUSDT,80.2165196341031,BTCUSDT,77.80591058078419
2024-03-13,BTCUSDT,55.32328048770581,BTCUSDT,85.21436176826023,BTCUSDT,85.21436176826023
2024-03-14,BTCUSDT,53.82130717501155,BTCUSDT,83.08597980202667,BTCUSDT,83.08597980202667
2024-03-15,BTCUSDT,49.61050367870681,BTCUSDT,78.8601279316017,BTCUSDT,78.8601279316017
2024-03-16,TRXUSDT,40.70531282851973,TRXUSDT,-28.180809926199757,BTCUSDT,
2024-03-17,TRXUSDT,42.8312999101594,TRXUSDT,-30.8624041930387,TRXUSDT,-30.8624041930387
2024-03-18,CASH,41.38230630619551,CASH,,TRXUSDT,
2024-03-19,CASH,29.741053859037464,CASH,,CASH,
2024-03-20,CASH,36.222288982047615,CASH,,CASH,
2024-03-21,CASH,35.34431768808407,CASH,,CASH,
2024-03-22,CASH,32.68035223669391,CASH,,CASH,
2024-03-23,CASH,32.75134522220802,CASH,,CASH,
2024-03-24,CASH,35.43872383619057,CASH,,CASH,
2024-03-25,CASH,38.142263957281884,CASH,,CASH,
2024-03-26,CASH,39.44683450698552,CASH,,CASH,
2024-03-27,CASH,36.658494376228205,CASH,,CASH,
2024-03-28,CASH,37.708516819298204,CASH,,CASH,
2024-03-29,CASH,38.81204202174202,CASH,,CASH,
2024-03-30,CASH,37.628625346011155,CASH,,CASH,
2024-03-31,CASH,39.66722029871507,CASH,,CASH,
2024-04-01,CASH,36.105493371868334,CASH,,CASH,
2024-04-02,CASH,32.13853283969515,CASH,,CASH,
2024-04-03,CASH,30.93806681606647,CASH,,CASH,
2024-04-04,CASH,32.743265901851906,CASH,,CASH,
2024-04-05,CASH,30.649919536485054,CASH,,CASH,
2024-04-06,CASH,32.372532715833394,CASH,,CASH,
2024-04-07,CASH,34.181892990536056,CASH,,CASH,
2024-04-08,CASH,38.54662605093695,CASH,,CASH,
2024-04-09,CASH,30.599243952527942,CASH,,CASH,
2024-04-10,CASH,30.873881325603346,CASH,,CASH,
2024-04-11,CASH,29.605902660296234,CASH,,CASH,
2024-04-12,CASH,18.336622561388335,CASH,,CASH,
2024-04-13,CASH,11.830157161117006,CASH,,CASH,
2024-04-14,CASH,14.758355052501967,CASH,,CASH,
2024-04-15,CASH,12.6063312114554,CASH,,CASH,
2024-04-16,CASH,10.832975789992672,CASH,,CASH,
2024-04-17,CASH,7.631996036501291,CASH,,CASH,
2024-04-18,CASH,9.097039931393594,CASH,,CASH,
2024-04-19,CASH,9.356228906820219,CASH,,CASH,
2024-04-20,CASH,13.828392740772228,CASH,,CASH,
2024-04-21,CASH,13.261066757710358,CASH,,CASH,
2024-04-22,CASH,15.4267356693939,CASH,,CASH,
2024-04-23,CASH,14.253321213867801,CASH,,CASH,
2024-04-24,CASH,10.99481983569735,CASH,,CASH,
2024-04-25,CASH,9.930998796993793,CASH,,CASH,
2024-04-26,CASH,9.522610690746278,CASH,,CASH,
2024-04-27,CASH,9.293040554881237,CASH,,CASH,
2024-04-28,CASH,9.616337111145997,CASH,,CASH,
2024-04-29,CASH,8.728790892142646,CASH,,CASH,
2024-04-30,CASH,3.751115349594926,CASH,,CASH,
2024-05-01,CASH,4.525555054726701,CASH,,CASH,
2024-05-02,CASH,6.882840904332454,CASH,,CASH,
2024-05-03,CASH,11.252397361706324,CASH,,CASH,
2024-05-04,CASH,10.989806268277208,CASH,,CASH,
2024-05-05,CASH,11.553440229794768,CASH,,CASH,
2024-05-06,CASH,9.25750072974043,CASH,,CASH,
2024-05-07,CASH,5.450474051072619,CASH,,CASH,
2024-05-08,CASH,3.770370250155358,CASH,,CASH,
2024-05-09,CASH,6.290967208480658,CASH,,CASH,
2024-05-10,CASH,1.9819069531739693,CASH,,CASH,
2024-05-11,CASH,1.0605878991438724,CASH,,CASH,
2024-05-12,CASH,2.1520031053000026,CASH,,CASH,
2024-05-13,CASH,1.405787031506352,CASH,,CASH,
2024-05-14,CASH,-2.4002826910021637,CASH,,CASH,
2024-05-15,CASH,4.070314205776563,CASH,,CASH,
2024-05-16,CASH,3.864337219989293,CASH,,CASH,
2024-05-17,CASH,9.39839905013586,CASH,,CASH,
2024-05-18,CASH,9.568648375078865,CASH,,CASH,
2024-05-19,CASH,6.117103574563295,CASH,,CASH,
2024-05-20,BTCUSDT,19.98921543153674,BTCUSDT,59.87474552339161,CASH,
2024-05-21,SOLUSDT,18.07143236099252,SOLUSDT,120.75886534646187,BTCUSDT,59.99090072270869
2024-05-22,SOLUSDT,13.13091040444319,SOLUSDT,118.40107504503202,SOLUSDT,118.40107504503202
2024-05-23,SOLUSDT,9.25948506292055,SOLUSDT,118.10041076933176,SOLUSDT,118.10041076933176
2024-05-24,BTCUSDT,8.812226184883041,BTCUSDT,66.7295843224753,SOLUSDT,
2024-05-25,BTCUSDT,10.361108670713378,BTCUSDT,68.78319881326847,BTCUSDT,68.78319881326847
2024-05-26,BTCUSDT,8.5936920163695,SOLUSDT,79.94807639850207,BTCUSDT,77.9250528650735
2024-05-27,SOLUSDT,13.983653219537759,SOLUSDT,94.9227574307376,BTCUSDT,65.80777753981849
2024-05-28,SOLUSDT,10.883881589882987,SOLUSDT,90.26050075572708,SOLUSDT,90.26050075572708
2024-05-29,SOLUSDT,8.16051408622299,SOLUSDT,87.00734629044902,SOLUSDT,87.00734629044902
2024-05-30,SOLUSDT,7.672155048505452,SOLUSDT,90.31112270365159,SOLUSDT,90.31112270365159
2024-05-31,SOLUSDT,6.0478892020042565,SOLUSDT,88.48255212731999,SOLUSDT,88.48255212731999
2024-06-01,SOLUSDT,6.490452657369757,SOLUSDT,87.84096762060805,SOLUSDT,87.84096762060805
2024-06-02,SOLUSDT,3.5047618962405536,SOLUSDT,83.84730094461861,SOLUSDT,83.84730094461861
2024-06-03,SOLUSDT,4.542537532524938,SOLUSDT,83.93976942354767,SOLUSDT,83.93976942354767
2024-06-04,BNBUSDT,4.551975868447266,BNBUSDT,103.9273781338107,SOLUSDT,75.67282726345246
2024-06-05,BNBUSDT,6.002781812938342,BNBUSDT,114.56034492555946,BNBUSDT,114.56034492555946
2024-06-06,BNBUSDT,2.0628606025225564,BNBUSDT,118.15298273140243,BNBUSDT,118.15298273140243
2024-06-07,CASH,-3.5740011715830646,CASH,,BNBUSDT,
2024-06-08,CASH,-6.753254664285447,CASH,,CASH,
2024-06-09,CASH,-3.8421761288266345,CASH,,CASH,
2024-06-10,CASH,-6.008182433205327,CASH,,CASH,
2024-06-11,CASH,-10.53664732608752,CASH,,CASH,
2024-06-12,CASH,-7.602289199330623,CASH,,CASH,
2024-06-13,CASH,-12.454178989500706,CASH,,CASH,
2024-06-14,CASH,-13.927402144935963,CASH,,CASH,
2024-06-15,CASH,-13.95874048869681,CASH,,CASH,
2024-06-16,CASH,-11.07169608021124,CASH,,CASH,
2024-06-17,CASH,-15.250470142947904,CASH,,CASH,
2024-06-18,CASH,-18.005912620329074,CASH,,CASH,
2024-06-19,CASH,-18.314299576352816,CASH,,CASH,
2024-06-20,CASH,-19.69813252865804,CASH,,CASH,
2024-06-21,CASH,-20.152336908136494,CASH,,CASH,
2024-06-22,CASH,-20.96900179735111,CASH,,CASH,
2024-06-23,CASH,-23.052500207316914,CASH,,CASH,
2024-06-24,CASH,-22.27840938558103,CASH,,CASH,
2024-06-25,CASH,-19.372431896987383,CASH,,CASH,
2024-06-26,CASH,-20.383074318391966,CASH,,CASH,
2024-06-27,CASH,-15.808335562014916,CASH,,CASH,
2024-06-28,CASH,-18.050609440690753,CASH,,CASH,
2024-06-29,CASH,-17.24449806027849,CASH,,CASH,
2024-06-30,CASH,-14.153811248133918,CASH,,CASH,
2024-07-01,CASH,-14.611787176597682,CASH,,CASH,
2024-07-02,CASH,-10.360514876664547,CASH,,CASH,
2024-07-03,CASH,-17.62109271443076,CASH,,CASH,
2024-07-04,CASH,-25.970431124607376,CASH,,CASH,
2024-07-05,CASH,-22.970216722640753,CASH,,CASH,
