model,days,total_return_pct,cagr_pct,max_drawdown_pct,sharpe,sortino,cash_days_pct,btc_days_pct,base_days_pct,doge_days_pct,trade_count,since2021_total_return_pct,since2021_cagr_pct,since2021_max_drawdown_pct,since2023_total_return_pct,since2023_cagr_pct,since2023_max_drawdown_pct,since2025_total_return_pct,since2025_cagr_pct,since2025_max_drawdown_pct,asset,signal_days_pct,trigger_days,passes_2025_guardrail,source,delta_vs_phase63_cagr_pct,delta_vs_phase63_max_drawdown_pct,delta_vs_phase63_since2021_cagr_pct,delta_vs_phase63_since2023_cagr_pct,delta_vs_phase63_since2025_cagr_pct,score_lb,doge_fast_ma,doge_slow_ma,doge_min_score,doge_edge_vs_base,doge_risk_ma,doge_risk_buffer,doge_vol_lb,doge_vol_cap,cooldown_days,doge_data_start,doge_data_end,doge_history_days,doge_non_na_close_ratio,doge_max_gap_days
phase65b_doge_guard_lb45_f20_s100_m12_e06_rm200_rb-03_v30_060_cd3,2874,55148.8476525666,123.10818525407137,-48.337027583921596,1.5649158964763084,2.0972824798588787,41.8580375782881,7.8636047320807245,45.650661099512874,4.627696590118302,787,2688.8736286348626,89.54769485835845,-48.33702758392161,1085.579612531478,116.2583278584818,-33.80689832629231,46.745975286975174,37.489291218784615,-33.80689832629237,DOGE,4.627696590118302,83,False,phase65b_exact_doge_guardrail,21.517162682583418,-14.878872553967177,21.32804926069423,-9.420201396822577,-76.40769953338106,45.0,20.0,100.0,0.12,0.06,200.0,-0.03,30.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f20_s100_m12_e06_rm200_rb+00_v30_060_cd3,2874,55105.05549213708,123.08570286785616,-48.37797745477745,1.56490984112143,2.092491275949265,41.8580375782881,7.8636047320807245,45.82463465553236,4.453723034098817,785,2686.663070287462,89.51881873726519,-48.377977454777465,1084.6398808483784,116.20484707188675,-33.80689832629235,46.745975286975174,37.489291218784615,-33.80689832629237,DOGE,4.453723034098817,81,False,phase65b_exact_doge_guardrail,21.4946802963682,-14.919822424823032,21.299173139600967,-9.473682183417637,-76.40769953338106,45.0,20.0,100.0,0.12,0.06,200.0,0.0,30.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f20_s100_m16_e06_rm200_rb+00_v30_060_cd3,2874,55105.05549213708,123.08570286785616,-48.37797745477745,1.56490984112143,2.092491275949265,41.8580375782881,7.8636047320807245,45.82463465553236,4.453723034098817,785,2686.663070287462,89.51881873726519,-48.377977454777465,1084.6398808483784,116.20484707188675,-33.80689832629235,46.745975286975174,37.489291218784615,-33.80689832629237,DOGE,4.453723034098817,81,False,phase65b_exact_doge_guardrail,21.4946802963682,-14.919822424823032,21.299173139600967,-9.473682183417637,-76.40769953338106,45.0,20.0,100.0,0.16,0.06,200.0,0.0,30.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f20_s100_m08_e06_rm150_rb-03_v20_060_cd3,2874,13080.550309849135,85.959102478891,-37.58305631170818,1.6065735962665018,1.6212116423396616,41.8580375782881,7.724425887265135,45.16353514265832,5.254001391788448,775,565.333137827458,43.9246622454355,-37.58305631170822,561.9979463424546,80.31662564438157,-33.806898326292355,46.745975286975174,37.489291218784615,-33.80689832629237,DOGE,5.254001391788448,93,False,phase65b_exact_doge_guardrail,-15.631920092596957,-4.124901281753758,-24.294983352228726,-45.36190361092281,-76.40769953338106,45.0,20.0,100.0,0.08,0.06,150.0,-0.03,20.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f20_s100_m12_e06_rm150_rb-03_v20_060_cd3,2874,12885.426810542569,85.6069586853006,-39.06060033746843,1.6023308020788627,1.6189575509965035,41.8580375782881,7.759220598469033,45.3375086986778,5.045233124565066,779,555.4836150832891,43.51281906574091,-39.060600337468486,552.1977974270051,79.47973256111848,-33.806898326292355,46.745975286975174,37.489291218784615,-33.80689832629237,DOGE,5.045233124565066,91,False,phase65b_exact_doge_guardrail,-15.984063886187357,-5.60244530751401,-24.706826531923312,-46.1987966941859,-76.40769953338106,45.0,20.0,100.0,0.12,0.06,150.0,-0.03,20.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f20_s150_m08_e06_rm150_rb-03_v20_060_cd3,2874,11634.752743565887,83.23340318172629,-38.39373964357724,1.576684221852279,1.5903753603038637,41.8580375782881,7.828810020876826,45.02435629784273,5.288796102992345,768,490.8468813617394,40.678553137840346,-38.39373964357724,487.88507565025316,73.76096927730649,-34.399912728690815,46.745975286975174,37.489291218784615,-33.80689832629237,DOGE,5.288796102992345,92,False,phase65b_exact_doge_guardrail,-18.357619389761666,-4.935584613622822,-27.54109245982388,-51.9175599779979,-76.40769953338106,45.0,20.0,150.0,0.08,0.06,150.0,-0.03,20.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f20_s150_m08_e06_rm150_rb+00_v20_060_cd3,2874,11634.752743565887,83.23340318172629,-38.39373964357724,1.576684221852279,1.5903753603038637,41.8580375782881,7.828810020876826,45.02435629784273,5.288796102992345,768,490.8468813617394,40.678553137840346,-38.39373964357724,487.88507565025316,73.76096927730649,-34.399912728690815,46.745975286975174,37.489291218784615,-33.80689832629237,DOGE,5.288796102992345,92,False,phase65b_exact_doge_guardrail,-18.357619389761666,-4.935584613622822,-27.54109245982388,-51.9175599779979,-76.40769953338106,45.0,20.0,150.0,0.08,0.06,150.0,0.0,20.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f20_s150_m16_e06_rm150_rb-03_v20_060_cd3,2874,11576.70469998679,83.11796186100237,-39.25029301227612,1.5755937127506432,1.5880152531707887,41.8580375782881,7.8636047320807245,45.3027139874739,4.975643702157273,772,487.9241520748642,40.54457956392659,-39.250293012276046,484.97699746261833,73.4924102531246,-33.80689832629232,46.745975286975174,37.489291218784615,-33.80689832629237,DOGE,4.975643702157273,89,False,phase65b_exact_doge_guardrail,-18.473060710485584,-5.792137982321698,-27.675066033737636,-52.18611900217978,-76.40769953338106,45.0,20.0,150.0,0.16,0.06,150.0,-0.03,20.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f20_s150_m16_e06_rm150_rb+00_v20_060_cd3,2874,11576.70469998679,83.11796186100237,-39.25029301227612,1.5755937127506432,1.5880152531707887,41.8580375782881,7.8636047320807245,45.3027139874739,4.975643702157273,772,487.9241520748642,40.54457956392659,-39.250293012276046,484.97699746261833,73.4924102531246,-33.80689832629232,46.745975286975174,37.489291218784615,-33.80689832629237,DOGE,4.975643702157273,89,False,phase65b_exact_doge_guardrail,-18.473060710485584,-5.792137982321698,-27.675066033737636,-52.18611900217978,-76.40769953338106,45.0,20.0,150.0,0.16,0.06,150.0,0.0,20.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f20_s150_m12_e06_rm150_rb-03_v20_060_cd3,2874,11461.032681429253,82.88642094289655,-39.85209304187316,1.5724294537935706,1.588076617639604,41.8580375782881,7.8636047320807245,45.19832985386221,5.080027835768963,772,482.10004543035046,40.27599876157706,-39.85209304187309,479.1820859833301,72.95450258124008,-34.39991272869084,46.745975286975174,37.489291218784615,-33.80689832629237,DOGE,5.080027835768963,90,False,phase65b_exact_doge_guardrail,-18.704601628591405,-6.393938011918742,-27.94364683608717,-52.724026674064305,-76.40769953338106,45.0,20.0,150.0,0.12,0.06,150.0,-0.03,20.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f20_s150_m12_e06_rm150_rb+00_v20_060_cd3,2874,11461.032681429253,82.88642094289655,-39.85209304187316,1.5724294537935706,1.588076617639604,41.8580375782881,7.8636047320807245,45.19832985386221,5.080027835768963,772,482.10004543035046,40.27599876157706,-39.85209304187309,479.1820859833301,72.95450258124008,-34.39991272869084,46.745975286975174,37.489291218784615,-33.80689832629237,DOGE,5.080027835768963,90,False,phase65b_exact_doge_guardrail,-18.704601628591405,-6.393938011918742,-27.94364683608717,-52.724026674064305,-76.40769953338106,45.0,20.0,150.0,0.12,0.06,150.0,0.0,20.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f20_s100_m08_e06_rm150_rb+00_v20_060_cd3,2874,11417.24852207605,82.79825024379612,-37.58305631170818,1.5711507276541086,1.5817645247734218,41.8580375782881,7.828810020876826,45.16353514265832,5.149617258176757,774,481.37231892400496,40.24228699895556,-37.58305631170822,478.45800743484074,72.88703072624432,-33.80689832629232,46.745975286975174,37.489291218784615,-33.80689832629237,DOGE,5.149617258176757,92,False,phase65b_exact_doge_guardrail,-18.792772327691836,-4.124901281753758,-27.97735859870867,-52.791498529060064,-76.40769953338106,45.0,20.0,100.0,0.08,0.06,150.0,0.0,20.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f20_s100_m16_e06_rm150_rb-03_v20_060_cd3,2874,11360.276401850722,82.68308307957963,-38.450881157280335,1.570058765981892,1.579410075868627,41.8580375782881,7.8636047320807245,45.44189283228949,4.836464857341684,778,478.4964572469799,40.108728897994126,-38.45088115728039,475.5965619184315,72.6198224316622,-33.80689832629235,46.745975286975174,37.489291218784615,-33.80689832629237,DOGE,4.836464857341684,89,False,phase65b_exact_doge_guardrail,-18.907939491908323,-4.992726127325916,-28.1109166996701,-53.05870682364218,-76.40769953338106,45.0,20.0,100.0,0.16,0.06,150.0,-0.03,20.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f20_s100_m16_e06_rm150_rb+00_v20_060_cd3,2874,11360.276401850722,82.68308307957963,-38.450881157280335,1.570058765981892,1.579410075868627,41.8580375782881,7.8636047320807245,45.44189283228949,4.836464857341684,778,478.4964572469799,40.108728897994126,-38.45088115728039,475.5965619184315,72.6198224316622,-33.80689832629235,46.745975286975174,37.489291218784615,-33.80689832629237,DOGE,4.836464857341684,89,False,phase65b_exact_doge_guardrail,-18.907939491908323,-4.992726127325916,-28.1109166996701,-53.05870682364218,-76.40769953338106,45.0,20.0,100.0,0.16,0.06,150.0,0.0,20.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f20_s150_m08_e06_rm200_rb-03_v20_060_cd3,2874,11287.561538367261,82.5353643061938,-40.21645821706012,1.5683839787752623,1.5815901666090129,41.8580375782881,7.828810020876826,45.05915100904663,5.254001391788448,770,473.36574261850643,39.869115072906894,-40.2164582170601,470.49156660974853,72.14082746881745,-36.34079498318472,46.745975286975174,37.489291218784615,-33.80689832629237,DOGE,5.254001391788448,91,False,phase65b_exact_doge_guardrail,-19.055658265294156,-6.758303187105703,-28.350530524757332,-53.537701786486934,-76.40769953338106,45.0,20.0,150.0,0.08,0.06,200.0,-0.03,20.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f20_s150_m08_e06_rm200_rb+00_v20_060_cd3,2874,11278.535360573906,82.51697040211718,-40.26384473395663,1.5685143792046814,1.5779897867118913,41.8580375782881,7.828810020876826,45.233124565066106,5.080027835768963,768,472.911272966154,39.847807098114195,-40.26384473395659,470.03937512938194,72.09825696090084,-36.39125348571204,46.745975286975174,37.489291218784615,-33.80689832629237,DOGE,5.080027835768963,89,False,phase65b_exact_doge_guardrail,-19.074052169370773,-6.805689704002212,-28.37183849955003,-53.58027229440354,-76.40769953338106,45.0,20.0,150.0,0.08,0.06,200.0,0.0,20.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f20_s100_m12_e06_rm150_rb+00_v20_060_cd3,2874,11246.748369868305,82.45209203780107,-39.06060033746843,1.566896830858161,1.5794572841180496,41.8580375782881,7.8636047320807245,45.3375086986778,4.940848990953375,778,472.7657434319587,39.8409810066108,-39.060600337468486,469.89457510772115,72.0846201904236,-33.80689832629235,46.745975286975174,37.489291218784615,-33.80689832629237,DOGE,4.940848990953375,90,False,phase65b_exact_doge_guardrail,-19.13893053368689,-5.60244530751401,-28.37866459105343,-53.593909064880776,-76.40769953338106,45.0,20.0,100.0,0.12,0.06,150.0,0.0,20.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f20_s150_m16_e06_rm200_rb-03_v20_060_cd3,2874,11231.230937894976,82.42036276625386,-41.04766910067264,1.5672909402318742,1.5792344642996563,41.8580375782881,7.8636047320807245,45.3375086986778,4.940848990953375,772,470.5294868965825,39.73591235786247,-41.04766910067259,467.66952851114166,71.87477248052427,-35.7038632360848,46.745975286975174,37.489291218784615,-33.80689832629237,DOGE,4.940848990953375,88,False,phase65b_exact_doge_guardrail,-19.170659805234095,-7.589514070718224,-28.483733239801758,-53.80375677478011,-76.40769953338106,45.0,20.0,150.0,0.16,0.06,200.0,-0.03,20.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f20_s150_m12_e06_rm200_rb-03_v20_060_cd3,2874,11118.981258811342,82.18970391746134,-41.63166392532587,1.5641281569312748,1.5792802707015312,41.8580375782881,7.8636047320807245,45.233124565066106,5.045233124565066,774,464.8776956514049,39.468876919181284,-41.63166392532581,462.0460686460877,71.34188024284207,-36.34079498318474,46.745975286975174,37.489291218784615,-33.80689832629237,DOGE,5.045233124565066,89,False,phase65b_exact_doge_guardrail,-19.40131865402661,-8.173508895371448,-28.75076867848294,-54.33664901246232,-76.40769953338106,45.0,20.0,150.0,0.12,0.06,200.0,-0.03,20.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f20_s150_m12_e06_rm200_rb+00_v20_060_cd3,2874,11110.088703617585,82.17134484523258,-41.67792870090015,1.5642572178109162,1.5756909051079315,41.8580375782881,7.8636047320807245,45.407098121085596,4.871259568545581,772,464.4299539206344,39.44762991756685,-41.67792870090009,461.6005713614795,71.2995073149515,-36.39125348571206,46.745975286975174,37.489291218784615,-33.80689832629237,DOGE,4.871259568545581,87,False,phase65b_exact_doge_guardrail,-19.419677726255372,-8.219773670945727,-28.772015680097375,-54.379021940352885,-76.40769953338106,45.0,20.0,150.0,0.12,0.06,200.0,0.0,20.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f20_s150_m16_e06_rm200_rb+00_v20_060_cd3,2874,11110.088703617585,82.17134484523258,-41.67792870090015,1.5642572178109162,1.5756909051079315,41.8580375782881,7.8636047320807245,45.407098121085596,4.871259568545581,772,464.4299539206344,39.44762991756685,-41.67792870090009,461.6005713614795,71.2995073149515,-36.39125348571206,46.745975286975174,37.489291218784615,-33.80689832629237,DOGE,4.871259568545581,87,False,phase65b_exact_doge_guardrail,-19.419677726255372,-8.219773670945727,-28.772015680097375,-54.379021940352885,-76.40769953338106,45.0,20.0,150.0,0.16,0.06,200.0,0.0,20.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f20_s100_m08_e06_rm200_rb-03_v20_060_cd3,2874,11076.49252300788,82.10186911004102,-39.42976023274598,1.5628508148520253,1.572997878655546,41.8580375782881,7.828810020876826,45.19832985386221,5.11482254697286,776,464.1715000838278,39.43535912773228,-39.429760232746034,461.3434131057692,71.27503749329863,-33.806898326292334,46.745975286975174,37.489291218784615,-33.80689832629237,DOGE,5.11482254697286,91,False,phase65b_exact_doge_guardrail,-19.489153461446932,-5.971605202791558,-28.784286469931942,-54.40349176200576,-76.40769953338106,45.0,20.0,100.0,0.08,0.06,200.0,-0.03,20.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f20_s100_m08_e06_rm200_rb+00_v20_060_cd3,2874,11067.63364586562,82.08351888883708,-39.47777031385791,1.5629793371316447,1.5694105820274749,41.8580375782881,7.828810020876826,45.372303409881695,4.940848990953375,774,463.72431810825543,39.41411723229344,-39.47777031385795,460.89847277040946,71.23268109565164,-33.806898326292355,46.745975286975174,37.489291218784615,-33.80689832629237,DOGE,4.940848990953375,89,False,phase65b_exact_doge_guardrail,-19.507503682650878,-6.019615283903491,-28.805528365370783,-54.44584815965274,-76.40769953338106,45.0,20.0,100.0,0.08,0.06,200.0,0.0,20.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f20_s100_m16_e06_rm200_rb-03_v20_060_cd3,2874,11021.20601299658,81.98714068219253,-40.271909108775425,1.5617563235399528,1.5706478361397074,41.8580375782881,7.8636047320807245,45.47668754349339,4.801670146137787,778,461.38072531944994,39.30256949508664,-40.27190910877548,458.56662797711164,71.01032064044483,-33.80689832629235,46.745975286975174,37.489291218784615,-33.80689832629237,DOGE,4.801670146137787,88,False,phase65b_exact_doge_guardrail,-19.603881889295423,-6.813754078821006,-28.91707610257759,-54.66820861485955,-76.40769953338106,45.0,20.0,100.0,0.16,0.06,200.0,-0.03,20.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f20_s100_m12_e06_rm200_rb-03_v20_060_cd3,2874,10911.036887256983,81.75702961493975,-40.86358878343424,1.5585958633301975,1.5706795454387719,41.8580375782881,7.8636047320807245,45.372303409881695,4.906054279749479,780,455.81956372930915,39.03636217495785,-40.86358878343429,453.0333434574591,70.48010860805829,-33.80689832629232,46.745975286975174,37.489291218784615,-33.80689832629237,DOGE,4.906054279749479,89,False,phase65b_exact_doge_guardrail,-19.8339929565482,-7.405433753479819,-29.183283422706374,-55.198420647246095,-76.40769953338106,45.0,20.0,100.0,0.12,0.06,200.0,-0.03,20.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f20_s100_m12_e06_rm200_rb+00_v20_060_cd3,2874,10902.309156012787,81.73871414286293,-40.91046236211056,1.5587230468148516,1.5671032525201918,41.8580375782881,7.8636047320807245,45.546276965901185,4.732080723729993,778,455.37900178930767,39.01518106360997,-40.910462362110614,452.59498997266246,70.43794879670007,-33.806898326292355,46.745975286975174,37.489291218784615,-33.80689832629237,DOGE,4.732080723729993,87,False,phase65b_exact_doge_guardrail,-19.852308428625022,-7.452307332156138,-29.204464534054253,-55.24058045860431,-76.40769953338106,45.0,20.0,100.0,0.12,0.06,200.0,0.0,20.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f20_s100_m16_e06_rm200_rb+00_v20_060_cd3,2874,10902.309156012787,81.73871414286293,-40.91046236211056,1.5587230468148516,1.5671032525201918,41.8580375782881,7.8636047320807245,45.546276965901185,4.732080723729993,778,455.37900178930767,39.01518106360997,-40.910462362110614,452.59498997266246,70.43794879670007,-33.806898326292355,46.745975286975174,37.489291218784615,-33.80689832629237,DOGE,4.732080723729993,87,False,phase65b_exact_doge_guardrail,-19.852308428625022,-7.452307332156138,-29.204464534054253,-55.24058045860431,-76.40769953338106,45.0,20.0,100.0,0.16,0.06,200.0,0.0,20.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb30_f30_s150_m16_e00_rm200_rb+00_v30_060_cd3,2874,18690.81895332934,94.53174859952895,-37.2009078281685,1.4173023761551289,1.8058727261955783,41.8580375782881,8.1419624217119,46.59011830201809,3.409881697981907,793,1238.357994921888,64.60945511405072,-33.45815502995444,1114.1155542903741,117.86862005358252,-30.347547837055355,45.03231334641096,36.155161898999076,-30.347547837055334,DOGE,3.409881697981907,64,False,phase65b_exact_doge_guardrail,-7.059273971959001,-3.7427527982140845,-3.6101904836135077,-7.809909201721865,-77.7418288531666,30.0,30.0,150.0,0.16,0.0,200.0,0.0,30.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb30_f30_s150_m16_e00_rm150_rb-03_v30_060_cd3,2874,18430.317766360848,94.1869220912676,-37.2009078281685,1.4140072502690142,1.8041986322412895,41.8580375782881,8.1419624217119,46.4857341684064,3.514265831593598,795,1219.8040485967244,64.16852225596648,-34.14568928921413,1097.2840077891215,116.92200216232594,-30.347547837055345,45.03231334641096,36.155161898999076,-30.347547837055334,DOGE,3.514265831593598,65,False,phase65b_exact_doge_guardrail,-7.40410048022035,-3.7427527982140845,-4.051123341697746,-8.756527092978445,-77.7418288531666,30.0,30.0,150.0,0.16,0.0,150.0,-0.03,30.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb30_f30_s150_m16_e00_rm150_rb+00_v30_060_cd3,2874,18430.317766360848,94.1869220912676,-37.2009078281685,1.4140072502690142,1.8041986322412895,41.8580375782881,8.1419624217119,46.4857341684064,3.514265831593598,795,1219.8040485967244,64.16852225596648,-34.14568928921413,1097.2840077891215,116.92200216232594,-30.347547837055345,45.03231334641096,36.155161898999076,-30.347547837055334,DOGE,3.514265831593598,65,False,phase65b_exact_doge_guardrail,-7.40410048022035,-3.7427527982140845,-4.051123341697746,-8.756527092978445,-77.7418288531666,30.0,30.0,150.0,0.16,0.0,150.0,0.0,30.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
